importer,exporter,wheat_prev,soy_prev,maize_prev,rice_prev,wheat_cur,soy_cur,maize_cur,rice_cur,prev_year,year,norm_prev,norm_cur,theta,scale,m_comp,m_scale,comp_sq,scale_sq,share_comp,share_scale,rank,metric
Mexico,United States of America,1698516.0,3213986.0,5211427.0,380272.0,1911901.0,4040736.0,5520582.0,490153.0,1998,1999,6365394.000434302,7120392.435647772,0.07672457290720341,6742893.218041036,517345.60231307696,377499.21760673495,267646472232.6804,142505659293.69702,0.02948819757628514,0.0131535271258439,7,comp
Spain,France,1145903.0,12191.0,1656332.0,716.0,1501798.0,14154.0,1336720.0,538.0,1998,1999,2014119.7861026041,2010576.5880373719,0.23826321707878736,2012348.1870699879,479468.55293396075,1771.5990326161264,229890093252.5863,3138563.1323663946,0.025328353608073968,2.8969498827181603e-07,8,comp
Brazil,United States of America,0.0,510772.0,24325.0,317168.0,95078.0,0.0,94690.0,218056.0,1998,1999,601726.9163274982,256036.01566967097,1.088451140841399,428881.4659985846,466816.5209518911,172845.45032891358,217917664233.62738,29875549699.40493,0.02400928016976544,0.0027575666490600994,9,comp
Italy,France,2511519.0,4062.0,526293.0,113.0,2851105.0,62.0,1081148.0,261.0,1998,1999,2566072.587013664,3049209.8633734607,0.1558955323509419,2807641.2251935625,437698.7234520011,241568.63817989826,191580172511.51135,58355406952.0906,0.02110752266447559,0.005386308390055167,10,comp
Republic of Korea,United States of America,340347.0,1294776.0,6519742.0,20.0,1426789.0,1320118.0,2307558.0,0.0,1999,2000,6655773.187057158,3017161.299600835,0.5385035540437934,4836467.243328996,2604454.799549052,1819305.9437281615,6783184802894.093,3309874116884.616,0.5626892060615002,0.14664652241453302,1,comp
Egypt,United States of America,4495122.0,32998.0,3138305.0,0.0,3522764.0,170598.0,3891473.0,0.0,1999,2000,5482350.676116314,5251907.461773198,0.22709779874867345,5367129.068944756,1218863.1971573713,115221.60717155784,1485627493384.689,13276018759.19679,0.12323806280482065,0.0005882042379239471,2,comp
Brazil,Argentina,6569179.0,85.0,530818.0,316468.0,7207842.0,439.0,1517599.0,175776.0,1999,2000,6598184.029368536,7367970.576533405,0.12907716783881715,6983077.302950971,901355.8410644371,384893.27358243475,812442352220.9788,148142832049.00296,0.06739497086190441,0.0065635822914844235,3,comp
Russian Federation,France,927522.0,65.0,453.0,0.0,0.0,0.0,1228.0,0.0,1999,2000,927522.112899741,1228.0,1.5703079287160702,464375.0564498705,729211.8330412044,463147.0564498705,531749897447.3133,214505195898.17957,0.04411053750006234,0.009503817942153107,4,comp
Italy,France,2851105.0,62.0,1081148.0,261.0,3017355.0,134.0,451088.0,10032.0,1999,2000,3049209.8633734607,3050903.5118713602,0.2140753005386026,3050056.6876224102,652941.8020625422,846.8242489497643,426332996880.68,717111.3086093324,0.03536583220174951,3.1772168933927935e-08,5,comp
Algeria,United States of America,565768.0,0.0,2433404.0,0.0,708220.0,0.0,1173760.0,0.0,1999,2000,2498309.1195926894,1370871.294469324,0.3144569280097296,1934590.2070310067,608345.2934606771,563718.9125616828,370083996075.7574,317779012379.72614,0.030699778345871877,0.014079443935370735,6,comp
Israel,United States of America,740105.0,582592.0,0.0,0.0,751461.0,424357.0,495274.0,77.0,1999,2000,941896.4112305556,995022.029391812,0.5409624386543038,968459.2203111838,523900.0615567837,26562.809080628213,274471274499.20172,705582826.2539046,0.02276836442208535,3.126139064253719e-05,7,comp
Spain,France,1501798.0,14154.0,1336720.0,538.0,1231296.0,5062.0,1743112.0,53.0,1999,2000,2010576.5880373719,2134140.3212565477,0.2285404885939127,2072358.45464696,473617.8137667421,61781.866609587916,224313833517.18842,3816999041.7649145,0.018607627030380488,0.00016911508286039832,8,comp
Netherlands (Kingdom of the),France,1603695.0,830.0,1446905.0,573.0,1278825.0,0.0,843094.0,770.0,1999,2000,2159947.3950258605,1531731.5255491089,0.15118156457652063,1845839.4602874848,279056.89756334235,314107.9347383758,77872752077.67775,98663794665.60777,0.0064598206172589035,0.004371375425465258,9,comp
"China, Taiwan Province of",United States of America,910454.0,2212182.0,4800707.0,0.0,1075224.0,2024235.0,4919053.0,0.0,1999,2000,5363717.310512272,5426851.426214836,0.04990987328425091,5395284.368363554,269277.9591575247,31567.05785128195,72510619288.04153,996479141.3861814,0.006015012709193444,4.4149775968050036e-05,10,comp
Brazil,Argentina,7207842.0,439.0,1517599.0,175776.0,6790912.0,0.0,323317.0,177798.0,2000,2001,7367970.576533405,6800928.745622689,0.15990920686875948,7084449.661078047,1132868.7264046425,283520.9154553581,1283391551265.6768,80384109500.64432,0.1617675677790214,0.005826623302961571,1,comp
Republic of Korea,Brazil,0.0,125204.0,0.0,0.0,0.0,109515.0,1322403.0,0.0,2000,2001,125204.0,1326930.0017838168,1.488169728692761,726067.0008919084,1080510.931730078,600863.0008919084,1167503873588.2014,361036345840.8295,0.14716028153426136,0.02616963475692181,2,comp
Egypt,United States of America,3522764.0,170598.0,3891473.0,0.0,2308777.0,221411.0,3853931.0,0.0,2000,2001,5251907.461773198,4498028.259072079,0.19652245900515705,4874967.860422639,958040.6715013663,376939.6013505594,917841928250.7888,142083463066.31863,0.11569115925090015,0.0102988864591584,3,comp
Pakistan,Australia,937214.0,0.0,81.0,0.0,0.0,0.0,40.0,0.0,2000,2001,937214.0035002679,40.0,1.5707099004293086,468627.00175013393,736077.0712574383,468587.00175013393,541809454830.92786,219573778209.18002,0.0682934195890875,0.015915753757559124,4,comp
Spain,Brazil,0.0,1124748.0,18.0,0.0,0.0,1370864.0,774027.0,0.0,2000,2001,1124748.0001440323,1574289.0151509666,0.5139878460443953,1349518.5076474994,693636.110942785,224770.50750346715,481131054403.8316,50521781043.36618,0.06064509336773082,0.00366205943641187,5,comp
Republic of Korea,United States of America,1426789.0,1320118.0,2307558.0,0.0,1421360.0,1198606.0,3359773.0,0.0,2000,2001,3017161.299600835,3839921.249760859,0.19630233375633657,3428541.2746808473,673030.6535997753,411379.9750800121,452970260684.94073,169233483896.8314,0.057095511712670764,0.012266849344231969,6,comp
Algeria,United States of America,708220.0,0.0,1173760.0,0.0,72751.0,0.0,1285627.0,0.0,2000,2001,1370871.294469324,1287683.7698480168,0.48637135552463895,1329277.5321586705,646522.5151844594,41593.762310653576,417991362640.4395,1730041063.155146,0.052686528924316745,0.00012540162024907901,7,comp
Republic of Korea,"China, mainland",7.0,43440.0,6296496.0,0.0,339044.0,46872.0,2769417.0,0.0,2000,2001,6296645.846136259,2790487.1148616686,0.1222095351699609,4543566.480498964,555267.1475955936,1753079.3656372952,308321605198.9467,3073287262223.261,0.03886299244963028,0.22276650559426164,8,comp
Iran (Islamic Republic of),Brazil,0.0,275619.0,243410.0,0.0,0.0,522131.0,1406663.0,0.0,2000,2001,367714.9184640188,1500440.4609080628,0.49195387891851255,934077.6896860407,459523.1426522904,566362.771222022,211161518633.03723,320766788626.28845,0.026616261610966162,0.023250705357519698,9,comp
Spain,Argentina,1915.0,30156.0,1428260.0,0.0,503.0,277399.0,557969.0,0.0,2000,2001,1428579.6019686828,623121.0662230896,0.44026117510506535,1025850.3340958862,451642.07357097877,402729.2678727966,203980562619.4934,162190863201.3588,0.025711124135584226,0.011756366636728304,10,comp
Republic of Korea,United States of America,1421360.0,1198606.0,3359773.0,0.0,1252322.0,1228576.0,982954.0,0.0,2001,2002,3839921.249760859,2010947.027043726,0.5569008579113931,2925434.1384022925,1629176.781439514,914487.1113585666,2654216985181.614,836286676840.9353,0.39088654373386006,0.06267310529823104,1,comp
Spain,France,1318150.0,2134.0,1316940.0,21.0,802903.0,8930.0,2131183.0,100.0,2001,2002,1863291.4266150102,2277427.048622634,0.4255691460024695,2070359.2376188221,881081.0126717659,207067.81100381177,776303750890.7045,42877078353.91031,0.11432625582890532,0.0032132996028421076,2,comp
Malaysia,Argentina,0.0,266409.0,794242.0,0.0,0.0,307517.0,17892.0,0.0,2001,2002,837731.5261138261,308037.05775928975,1.1890473980197123,572884.291936558,681186.5766935295,264847.23417726817,464015152267.44977,70144057451.34872,0.06833551293002278,0.005256745109583646,3,comp
Indonesia,United States of America,755512.0,1014164.0,463722.0,0.0,267135.0,1121963.0,69359.0,0.0,2001,2002,1346983.702323083,1155410.2096117206,0.4918395237707099,1251196.9559674019,615388.1149663688,95786.74635568121,378702532041.8607,9175100777.407608,0.05577152308177828,0.0006876016001074254,4,comp
Mexico,United States of America,2298408.0,4272156.0,6173101.0,616625.0,2457640.0,4305620.0,5511835.0,637450.0,2001,2002,7875366.56731774,7440767.804717803,0.06855637210850517,7658067.186017772,525009.3036365674,217299.38129996834,275634768904.9534,47219021113.34903,0.04059273328128683,0.0035386940438837094,5,comp
Italy,France,2695581.0,371.0,461420.0,21302.0,1535054.0,1536.0,623093.0,20953.0,2001,2002,2734870.9762630486,1656827.4071459586,0.21610150598094502,2195849.1917045037,474526.31723438407,539021.784558545,225175225748.0273,290544484228.67847,0.03316155620227692,0.02177402266250341,6,comp
Egypt,United States of America,2308777.0,221411.0,3853931.0,0.0,1797682.0,203632.0,3873771.0,0.0,2001,2002,4498028.259072079,4275421.420747784,0.10513569040606133,4386724.839909932,461201.3446653495,111303.41916214768,212706680321.12653,12388451117.184744,0.031325313478143955,0.0009284169207169921,7,comp
Spain,Brazil,0.0,1370864.0,774027.0,0.0,0.0,1284067.0,290560.0,0.0,2001,2002,1574289.0151509666,1316530.7341984082,0.29147044198588595,1445409.8746746874,421294.25502219517,128879.1404762792,177488849314.70642,16609832849.904507,0.026138783395351653,0.0012447762615571145,8,comp
Italy,United States of America,1024971.0,247331.0,6681.0,3443.0,835288.0,592973.0,8382.0,26604.0,2001,2002,1054416.7413371243,1024744.383938258,0.3811835501527917,1039580.5626376912,396271.00953607174,14836.178699433105,157030712998.73746,220112198.4015126,0.023125913595922618,1.6495677104356166e-05,9,comp
South Africa,United States of America,22944.0,1.0,1052.0,19.0,68752.0,5182.0,469226.0,0.0,2001,2002,22968.11272177146,474264.4090631301,1.3795018937306622,248616.26089245078,342966.6027133722,225648.1481706793,117626090576.75209,50917086772.85684,0.017322794728226235,0.003815834963255535,10,comp
Spain,Ukraine,2797410.0,0.0,3437.0,0.0,50850.0,0.0,36049.0,0.0,2002,2003,2797412.111411009,62331.79686965554,0.6154643231780299,1429871.9541403323,880035.1744862266,1367540.1572706767,774461908333.0034,1870166081747.9072,0.14186963411767745,0.09911250795763994,1,comp
Republic of Korea,United States of America,1252322.0,1228576.0,982954.0,0.0,1363323.0,1189250.0,274771.0,0.0,2002,2003,2010947.027043726,1829880.9434687274,0.364155542225006,1920413.9852562267,699329.396097466,90533.04178749933,489061604246.0465,8196231655.2971,0.08958864226742275,0.0004343726918622388,2,comp
Republic of Korea,Argentina,0.0,0.0,874561.0,0.0,0.0,19400.0,1515.0,0.0,2002,2003,874561.0,19459.065368100288,1.4928617140972917,447010.03268405015,667324.1636113975,427550.96731594985,445321539339.6512,182799829652.8044,0.0815761281104507,0.009687775726413276,3,comp
Spain,Brazil,0.0,1284067.0,290560.0,0.0,0.0,1530347.0,979800.0,0.0,2002,2003,1316530.7341984082,1817132.3508234066,0.34695495573317403,1566831.5425109074,543619.9684732127,250300.8083124992,295522670122.8168,62650494641.890465,0.05413525524327774,0.0033202653546902804,4,comp
Brazil,United States of America,677203.0,0.0,16.0,6523.0,500014.0,0.0,7480.0,466561.0,2002,2003,677234.4150986422,683921.8649209865,0.7412351341908954,680578.1400098144,504468.4289375648,3343.7249111721176,254488395794.73483,11180496.281592986,0.04661840073749583,5.925286729850557e-07,5,comp
South Africa,United States of America,68752.0,5182.0,469226.0,0.0,237458.0,2.0,19523.0,0.0,2002,2003,474264.4090631301,238259.20611174713,1.3432910119088688,356261.8075874386,478563.2840186131,118002.60147569148,229022816810.67975,13924613955.030865,0.0419534942596045,0.0007379576738634781,6,comp
Spain,Argentina,45424.0,426246.0,717998.0,0.0,0.0,35970.0,1041084.0,0.0,2002,2003,836223.7262216375,1041705.2058792833,0.5038954727329,938964.4660504604,473139.9434998918,102740.7398288229,223861406135.08078,10555659620.573877,0.04100800238169609,0.0005594144329494322,7,comp
"China, Taiwan Province of",United States of America,962916.0,2201134.0,4778679.0,0.0,1014238.0,1706009.0,4780802.0,0.0,2002,2003,5348641.985967373,5176409.295247913,0.08878864886060814,5262525.640607643,467252.5412238589,86116.3453597296,218324937280.15396,7416024938.116222,0.03999380555380685,0.00039302436177546875,8,comp
Spain,France,802903.0,8930.0,2131183.0,100.0,1017471.0,13424.0,1609837.0,201.0,2002,2003,2277427.048622634,1904469.1246084827,0.20336634402525558,2090948.0866155582,425228.4679216095,186478.96200707555,180819249930.9593,34774403271.23633,0.033123334476649155,0.0018429263339656587,9,comp
Mexico,United States of America,2457640.0,4305620.0,5511835.0,637450.0,2761594.0,4098938.0,5763200.0,708692.0,2002,2003,7440767.804717803,7625248.372318373,0.05463713383705473,7533008.088518089,411581.97112797864,92240.28380028484,169399718957.59225,8508269955.557091,0.03103145021022444,0.0004509096715558827,10,comp
Republic of Korea,United States of America,1363323.0,1189250.0,274771.0,0.0,1333444.0,997572.0,4397499.0,0.0,2003,2004,1829880.9434687274,4702256.9316575,1.0591940417689647,3266068.9375631134,3459400.7586735426,1436187.9940943862,11967453609111.082,2062635954380.8567,0.4827860539066349,0.0756356077500526,1,comp
"China, mainland",United States of America,213294.0,8293094.0,33.0,0.0,2812493.0,10197760.0,546.0,0.0,2003,2004,8295836.4511579545,10578488.842493761,0.24339152926366642,9437162.646825857,2296925.448520895,1141326.1956679034,5275866516062.915,1302625484917.7693,0.21283682054877462,0.04776648541067284,2,comp
Mexico,United States of America,2761594.0,4098938.0,5763200.0,708692.0,2782382.0,2744196.0,5518115.0,616268.0,2003,2004,7625248.372318373,6789818.899012624,0.15279760234237172,7207533.635665499,1101293.8583316857,417714.7366528744,1212848162399.0908,174485601216.9802,0.04892821793491487,0.006398281026591077,3,comp
Malaysia,India,284823.0,2640.0,12480.0,0.0,231871.0,2968.0,1265709.0,0.0,2003,2004,285108.50799125584,1286775.9099182733,1.3458106516639876,785942.2089547645,1057729.3964036456,500833.70096350875,1118791476016.4204,250834396020.8053,0.045133822072151525,0.009197944963267077,4,comp
Japan,United States of America,2983496.0,3858383.0,15242620.0,0.0,3069086.0,3178225.0,15677090.0,0.0,2003,2004,16003931.773820613,16287773.141044205,0.047099034447011814,16145852.457432408,760454.0610689793,141920.68361179624,578290378996.303,20141480436.83957,0.02332915081243713,0.0007385758551287544,5,comp
Spain,Brazil,0.0,1530347.0,979800.0,0.0,54355.0,1655738.0,401844.0,0.0,2003,2004,1817132.3508234066,1704670.4640501635,0.33286870040638106,1760901.407436785,586148.96303725,56230.94338662154,343570606869.64343,3161918994.149437,0.013860183038655917,0.0001159456491927169,6,comp
Malaysia,Argentina,0.0,199848.0,5628.0,0.0,0.0,113034.0,626532.0,0.0,2003,2004,199927.23048149294,636646.7090781197,1.364150217313563,418286.9697798063,570606.2607245545,218359.7392983134,325591504778.0583,47680975746.42739,0.01313487755303677,0.001748432422617729,7,comp
Egypt,United States of America,1488056.0,25642.0,2704552.0,0.0,1761711.0,86356.0,2171272.0,0.0,2003,2004,3087000.1120835743,2797410.428278446,0.18001927590999112,2942205.2701810105,529653.6623165453,144794.84190256405,280533002005.329,20965546241.588516,0.011317146107474646,0.0007687938477104516,8,comp
"China, Taiwan Province of",United States of America,1014238.0,1706009.0,4780802.0,0.0,945974.0,1138741.0,4631561.0,0.0,2003,2004,5176409.295247913,4862402.201636348,0.0997284628875405,5019405.74844213,500577.61990101845,157003.5468057827,250577953545.7685,24650113709.5956,0.01010871195659036,0.0009039046990203432,9,comp
Israel,United States of America,434768.0,317698.0,374185.0,2.0,1100650.0,217419.0,332413.0,141.0,2003,2004,655720.7082722033,1170128.1410644734,0.5036960546554307,912924.4246683384,459836.43090402096,257203.71639613505,211449543186.54843,66153751727.98347,0.008530209841605307,0.0024258178988226017,10,comp
"China, mainland",United States of America,2812493.0,10197760.0,546.0,0.0,490340.0,11047870.0,690.0,0.0,2004,2005,10578488.842493761,11058746.101100251,0.22475122062737388,10818617.471797006,2431497.4822870106,240128.62930324487,5912180006368.071,57661758611.05519,0.38208617894430685,0.003413663114467346,1,comp
Egypt,United States of America,1761711.0,86356.0,2171272.0,0.0,943978.0,286557.0,3495592.0,0.0,2004,2005,2797410.428278446,3632130.6156575647,0.4199641902549806,3214770.521968005,1350088.4991138747,417360.09368955926,1822738955439.555,174189447804.55768,0.11779806466425079,0.010312278141059842,2,comp
Republic of Korea,United States of America,1333444.0,997572.0,4397499.0,0.0,1261154.0,790674.0,2162022.0,0.0,2004,2005,4702256.9316575,2624883.600176587,0.2437824473200004,3663570.265917043,893114.1253540415,1038686.6657404564,797652840906.9144,1078869989587.0266,0.05154987259824984,0.06387073126924886,3,comp
Republic of Korea,Brazil,0.0,219733.0,1455424.0,0.0,0.0,459392.0,301174.0,0.0,2004,2005,1471917.664499275,549314.8349899172,0.8406560130498593,1010616.2497445961,849580.627233693,461301.41475467884,721787242170.7953,212798995254.66824,0.046646910120249616,0.012598021607292762,4,comp
Türkiye,United States of America,163754.0,317625.0,682471.0,33388.0,2400.0,555617.0,15030.0,97230.0,2004,2005,771091.7179726417,564265.5265821225,1.117933070616316,667678.6222773821,746420.0123874252,103413.09569525957,557142834892.444,10694268361.276915,0.03600644376202368,0.0006331168233586779,5,comp
Malaysia,India,231871.0,2968.0,1265709.0,0.0,16509.0,3168.0,4285.0,17.0,2004,2005,1286775.9099182733,17347.761210023615,1.1430006743579668,652061.8355641485,745307.1177729154,634714.0743541248,555482699802.9703,402861956183.2135,0.03589915428975032,0.023850035676524255,6,comp
Republic of Korea,"China, mainland",330232.0,64710.0,1707315.0,0.0,3936.0,79484.0,5835390.0,0.0,2004,2005,1740162.3680418446,5835932.62901929,0.1917764129676719,3788047.4985305676,726458.1614193546,2047885.1304887228,527741460292.78906,4193833507676.8135,0.03410632250989803,0.24828127164731928,7,comp
Mexico,United States of America,2782382.0,2744196.0,5518115.0,616268.0,2919516.0,3651989.0,5741602.0,667691.0,2004,2005,6789818.899012624,7434541.151158019,0.09753358145351851,7112180.025085322,693676.3897887465,322361.12607269734,481186933750.34894,103916695602.85747,0.031097645314683606,0.006152025177546246,8,comp
"China, Taiwan Province of",United States of America,945974.0,1138741.0,4631561.0,0.0,1094338.0,1769158.0,4851068.0,0.0,2004,2005,4862402.201636348,5278291.051830318,0.10719991375750133,5070346.626733333,543540.7211064511,207944.42509698495,295436515500.9209,43240883928.91559,0.019093161779035944,0.002559925573910653,9,comp
Venezuela (Bolivarian Republic of),United States of America,521398.0,8000.0,530346.0,273.0,904955.0,14031.0,137321.0,17.0,2004,2005,743765.3048166471,915422.0219745645,0.6432702094671127,829593.6633956057,533652.8896250806,85828.35857895872,284785406605.1985,7366507136.358317,0.018404813065853523,0.00043610833765006957,10,comp
Republic of Korea,United States of America,1261154.0,790674.0,2162022.0,0.0,1111022.0,526366.0,5803890.0,0.0,2005,2006,2624883.600176587,5932669.734827652,0.39632201651966337,4278776.667502119,1695773.397101725,1653893.0673255324,2875647414317.925,2735362278147.458,0.23004348131667227,0.13728975825401016,1,comp
Mexico,United States of America,2919516.0,3651989.0,5741602.0,667691.0,2194497.0,3764858.0,7603928.0,751723.0,2005,2006,7434541.151158019,8796293.613851575,0.18196298922655327,8115417.382504797,1476705.6057417034,680876.2313467781,2180659446028.9712,463592442412.9913,0.17444645266067021,0.023268031023068247,2,comp
South Africa,Argentina,551230.0,14639.0,77637.0,0.0,426559.0,10412.0,1043030.0,0.0,2005,2006,556862.9247759272,1126930.597297367,1.042611041001245,841896.761036647,877770.858439995,285033.83626071987,770481679926.4857,81244287813.50287,0.06163630737847164,0.004077707995954801,3,comp
Egypt,Argentina,703000.0,153779.0,1024085.0,0.0,12450.0,153631.0,45376.0,0.0,2005,2006,1251641.7490903698,160675.03862454803,1.16792537543975,706158.393857459,824740.3072659037,545483.3552329108,680196574429.0573,297552090836.154,0.05441375990055081,0.014934348896021684,4,comp
Indonesia,United States of America,118518.0,898223.0,5130.0,0.0,217533.0,1057280.0,925438.0,0.0,2005,2006,906022.8424013382,1421828.7858715618,0.7060927796879064,1163925.81413645,821839.6134541155,257902.97173511185,675420350242.4099,66513942829.8019,0.05403167577091287,0.003338381612036065,5,comp
Bangladesh,India,370024.0,0.0,24168.0,1300.0,43711.0,0.0,189282.0,555418.0,2005,2006,370814.7014345575,588410.980326676,1.47223365015225,479612.8408806168,706102.1633895608,108798.13944605927,498580265143.41797,11837035146.924158,0.03988498010510998,0.0005941091265125039,6,comp
Spain,Brazil,0.0,1972291.0,117037.0,0.0,288435.0,1793530.0,708541.0,0.0,2005,2006,1975760.4733494392,1949865.369405283,0.34894906913604173,1962812.921377361,684921.7418028248,12947.55197207816,469117792394.2154,167639102.06966504,0.03752806744409387,8.413924539695997e-06,7,comp
Indonesia,Argentina,429377.0,144500.0,132440.0,0.0,0.0,64546.0,567896.0,0.0,2005,2006,472001.2836094834,571552.318630587,1.252056053502741,521776.8011200352,653293.8024196358,49775.517510551785,426792792279.9062,2477602143.4432473,0.03414218977197541,0.00012435259564715106,8,comp
Spain,Ukraine,1433975.0,7022.0,322489.0,0.0,205553.0,0.0,270164.0,0.0,2005,2006,1469807.050000101,339471.09259110707,0.6991925675395165,904639.0712956041,632516.9149557372,565167.978704497,400077647705.1233,319414844152.92676,0.03200505542398061,0.016031655874920142,9,comp
Republic of Korea,"China, mainland",3936.0,79484.0,5835390.0,0.0,323503.0,39580.0,1981607.0,0.0,2005,2006,5835932.62901929,2008229.8349188024,0.16124317049027959,3922081.2319690464,632408.8127631107,1913851.3970502438,399940906460.44727,3662827169991.17,0.031994116519646155,0.18383987404947286,10,comp
Spain,Brazil,288435.0,1793530.0,708541.0,0.0,0.0,2228028.0,2976402.0,0.0,2006,2007,1949865.369405283,3717939.971864527,0.5695930232478206,2833902.670634905,1614171.189757008,884037.3012296221,2605548629841.555,781521949965.3536,0.2337216840750418,0.030686456095940097,1,comp
Indonesia,United States of America,217533.0,1057280.0,925438.0,0.0,997809.0,2032394.0,110435.0,0.0,2006,2007,1421828.7858715618,2266813.636129358,0.6985711128680634,1844321.2110004597,1288389.5208547655,422492.425128898,1659947557448.3723,178499849291.2975,0.14889982637809304,0.00700879583567954,2,comp
Morocco,United States of America,225554.0,284770.0,1214067.0,0.0,1083931.0,344966.0,909965.0,0.0,2006,2007,1267251.8456506582,1456689.4848051865,0.6695195846293202,1361970.6652279224,911866.0340607174,94718.81957726413,831499664073.6215,8971654782.110315,0.0745867874309973,0.0003522719874871898,3,comp
Egypt,United States of America,859863.0,243320.0,3639720.0,0.0,1601394.0,545513.0,3298793.0,0.0,2006,2007,3747816.7884208267,3707301.233141704,0.23375904198696332,3727559.0107812653,871350.6233101012,20257.777639561333,759251908742.9019,410377554.8939111,0.06810605364113738,1.6113472976119895e-05,4,comp
Netherlands (Kingdom of the),Brazil,0.0,2752291.0,43261.0,0.0,0.0,2389122.0,709222.0,0.0,2006,2007,2752630.97105333,2492167.6862057257,0.2728517858365096,2622399.328629528,715526.3399930305,130231.64242380229,511977943223.8219,16960280688.4011,0.045925201982057955,0.0006659453502777672,5,comp
Portugal,Brazil,0.0,847626.0,77585.0,0.0,2.0,907116.0,709229.0,0.0,2006,2007,851169.3533610101,1151462.206023715,0.5722979477157202,1001315.7796923625,573050.9657333053,150146.42633135244,328387409327.87384,22543949340.076244,0.029456851220550063,0.0008851880765268537,6,comp
Venezuela (Bolivarian Republic of),United States of America,894859.0,5007.0,26842.0,163.0,787796.0,0.0,529616.0,110.0,2006,2007,895275.4991973141,949271.1188970199,0.5619136822752809,922273.309047167,518237.99115090177,26997.80984985287,268570615472.12213,728881736.6888127,0.024091193625133754,2.8619538341853848e-05,7,comp
Netherlands (Kingdom of the),France,2043221.0,107.0,1306330.0,1215.0,2952839.0,4801.0,1230798.0,1165.0,2006,2007,2425129.194788393,3199085.2260530666,0.17393633019377824,2812107.2104207296,489127.60829204466,386978.0156323367,239245817193.49588,149751984582.74106,0.02146071451591897,0.0058800110481630145,8,comp
Bangladesh,India,43711.0,0.0,189282.0,555418.0,0.0,0.0,201786.0,4036.0,2006,2007,588410.980326676,201826.3587641614,1.2233529092201607,395118.6695454187,483369.57387558726,193292.3107812573,233646144948.6668,37361917407.158165,0.020958415379245667,0.0014670155306907577,9,comp
Egypt,Argentina,12450.0,153631.0,45376.0,0.0,73095.0,235535.0,746272.0,0.0,2006,2007,160675.03862454803,785965.3384431148,0.9741269018927847,473320.1885338314,461073.92885976995,312645.1499092834,212589167874.1842,97746989761.79828,0.01906957243576282,0.0038380351440784268,10,comp
Republic of Korea,"China, mainland",1046216.0,160322.0,3164410.0,0.0,16663.0,238336.0,80598.0,0.0,2007,2008,3336729.193452774,252146.27117806044,1.1925656770548174,1794437.7323154174,2139984.849171447,1542291.4611373567,4579535154683.341,2378662951097.2026,0.2881533697241173,0.07950656687713471,1,comp
Spain,Brazil,0.0,2228028.0,2976402.0,0.0,0.0,2185217.0,912420.0,0.0,2007,2008,3717939.971864527,2368054.8121800306,0.5326779775218756,3042997.392022279,1620937.6963867696,674942.5798422482,2627439015567.6475,455547486084.1096,0.16532363668093436,0.01522662832552639,2,comp
South Africa,Argentina,317470.0,103664.0,1201869.0,0.0,833370.0,12043.0,89016.0,0.0,2007,2008,1247406.3167055873,838197.1361231199,1.206218493505485,1042801.7264143536,1257846.7274604405,204604.59029123373,1582178389782.9397,41863038368.243614,0.09955377983164683,0.0013992677937702512,3,comp
Japan,United States of America,3166974.0,3325323.0,15550060.0,0.0,3658265.0,2728498.0,16277540.0,0.0,2007,2008,16213940.402462475,16905203.71358562,0.04866241775662751,16559572.058024047,805828.8133585422,345631.65556157194,649360076438.8362,119461241326.23311,0.04085901469689655,0.003992979824379311,4,comp
Malaysia,Argentina,167585.0,48036.0,1335749.0,0.0,33449.0,238898.0,192723.0,0.0,2007,2008,1347077.4218737392,308760.8212419445,0.8499760072963295,827919.1215578419,703711.389306019,519158.30031589733,495209719439.0073,269525340786.89145,0.031159570689298845,0.00900885706504613,5,comp
Republic of Korea,United States of America,1214608.0,499176.0,4416668.0,0.0,1504570.0,508788.0,8497799.0,0.0,2007,2008,4607754.929991828,8644951.356615316,0.10524894802926765,6626353.143303572,697416.697603132,2018598.213311744,486390050095.65845,4074738746785.3647,0.03060461972696385,0.1361977276052104,6,comp
Syrian Arab Republic,United States of America,0.0,169248.0,1287713.0,0.0,2879.0,468808.0,424588.0,0.0,2007,2008,1298787.7639834,632506.2839600884,0.7041825821711136,965647.0239717442,679991.8148062741,333140.74001165584,462388868203.5302,110982752655.51367,0.02909441810038491,0.0037095872040819947,7,comp
Indonesia,United States of America,997809.0,2032394.0,110435.0,0.0,1100646.0,1081292.0,27299.0,0.0,2007,2008,2266813.636129358,1543165.3320305636,0.33910694256120977,1904989.4840799607,645995.1595576119,361824.1520493971,417309746171.8645,130916717006.26524,0.026257950974601405,0.004375877932261198,8,comp
Republic of Korea,Brazil,0.0,501775.0,763435.0,0.0,0.0,577150.0,87742.0,0.0,2007,2008,913570.5500124224,583781.4497429667,0.8384634948255919,748675.9998776945,627737.4953494961,164894.55013472785,394054363067.6587,27190212664.134277,0.02479467647634819,0.0009088300890159056,9,comp
Mexico,United States of America,2412501.0,3610156.0,7885784.0,755957.0,2734344.0,3506576.0,9141496.0,716491.0,2007,2008,9033850.103905976,10190830.232380923,0.06202666433861073,9612340.16814345,596221.3971179788,578490.0642374735,355479954381.3146,334650754421.47626,0.022367498723008312,0.011185667382855459,10,comp
