importer,exporter,wheat_prev,soy_prev,maize_prev,rice_prev,wheat_cur,soy_cur,maize_cur,rice_cur,prev_year,year,norm_prev,norm_cur,theta,scale,m_comp,m_scale,comp_sq,scale_sq,share_comp,share_scale,rank,metric
Brazil,Argentina,4519664.0,56.0,98615.0,4965.0,5973542.0,0.0,36193.0,1171.0,2005,2006,4520742.44405518,5973651.758368076,0.01578263948144752,5247197.101211628,82814.6201365196,726454.6571564479,6858261308.356038,527736368904.29224,0.0005486410814129218,0.026487459846740495,5,scale
Mexico,United States of America,2919516.0,3651989.0,5741602.0,667691.0,2194497.0,3764858.0,7603928.0,751723.0,2005,2006,7434541.151158019,8796293.613851575,0.18196298922655327,8115417.382504797,1476705.6057417034,680876.2313467781,2180659446028.9712,463592442412.9913,0.17444645266067021,0.023268031023068247,6,scale
"China, mainland",Canada,1449175.0,12583.0,0.0,0.0,92187.0,12908.0,0.0,0.0,2005,2006,1449229.6272551152,93086.30099536666,0.13043265130378112,771157.9641252409,100584.1778348813,678071.6631298743,10117176830.719025,459781180339.7137,0.0008093449035673991,0.023076741096734493,7,scale
India,Canada,0.0,0.0,0.0,0.0,1306751.0,0.0,0.0,0.0,2005,2006,0.0,1306751.0,0.0,653375.5,0.0,653375.5,0.0,426899544000.25,0.0,0.02142638862236368,8,scale
"China, mainland",Argentina,0.0,7396255.0,7.0,0.0,0.0,6216548.0,12.0,0.0,2005,2006,7396255.000003313,6216548.000011582,9.839280855190662e-07,6806401.500007447,6.697009597176428,589853.4999958654,44.84993754467318,347927151457.3724,3.587865368417963e-12,0.017462708649305287,9,scale
"China, mainland",United States of America,490340.0,11047870.0,690.0,0.0,188019.0,9883526.0,59009.0,0.0,2005,2006,11058746.101100251,9885490.346923515,0.026012322608033916,10472118.224011883,272404.1176324683,586627.8770883679,74204003303.12363,344132266177.2053,0.005936105783515632,0.017272240685745927,10,scale
"China, Taiwan Province of",United States of America,810250.0,1877981.0,5065634.0,0.0,0.0,0.0,0.0,0.0,2006,2007,5462963.071522359,0.0,0.0,2731481.5357611794,0.0,2731481.5357611794,0.0,7460991380204.251,0.0,0.29295579533111654,1,scale
Nigeria,United States of America,0.0,0.0,0.0,0.0,4726123.0,0.0,7.0,9.0,2006,2007,0.0,4726123.000013754,0.0,2363061.500006877,0.0,2363061.500006877,0.0,5584059652814.751,0.0,0.2192580789071975,2,scale
"China, mainland",Argentina,0.0,6216548.0,12.0,0.0,0.0,8277885.0,10.0,0.0,2006,2007,6216548.000011582,8277885.000006041,7.222068796189366e-07,7247216.500008811,5.233989614394234,1030668.4999972293,27.394647283586707,1062277556886.5387,2.457341622578354e-12,0.04171032382717643,3,scale
Spain,Brazil,288435.0,1793530.0,708541.0,0.0,0.0,2228028.0,2976402.0,0.0,2006,2007,1949865.369405283,3717939.971864527,0.5695930232478206,2833902.670634905,1614171.189757008,884037.3012296221,2605548629841.555,781521949965.3536,0.2337216840750418,0.030686456095940097,4,scale
"China, mainland",United States of America,188019.0,9883526.0,59009.0,0.0,16229.0,11568150.0,3620.0,0.0,2006,2007,9885490.346923515,11568161.95025558,0.01850389731124292,10726826.148589548,198488.08952905636,841335.8016660325,39397521684.89469,707845931165.0256,0.003534017753925595,0.02779356752596436,5,scale
Nigeria,Belgium,0.0,0.0,0.0,0.0,1583487.0,0.0,0.0,0.0,2006,2007,0.0,1583487.0,0.0,791743.5,0.0,791743.5,0.0,626857769792.25,0.0,0.024613567708471368,6,scale
Argentina,Paraguay,0.0,653873.0,0.0,0.0,0.0,2205775.0,0.0,0.0,2006,2007,653873.0,2205775.0,0.0,1429824.0,0.0,775951.0,0.0,602099954401.0,0.0,0.02364145219070675,7,scale
Indonesia,Australia,2950334.0,20.0,0.0,0.0,1481441.0,58.0,0.0,0.0,2006,2007,2950334.000067789,1481441.001135381,3.237217852937012e-05,2215887.500601585,71.73310577047425,734446.4994662041,5145.638463478047,539411660578.1609,4.6157161434309255e-10,0.021179996596005637,8,scale
Republic of Korea,"China, mainland",323503.0,39580.0,1981607.0,0.0,1046216.0,160322.0,3164410.0,0.0,2006,2007,2008229.8349188024,3336729.193452774,0.15991905829183237,2672479.514185788,427380.4072128049,664249.6792669859,182654012469.38293,441227636406.2936,0.016384343361883012,0.017324801297644153,9,scale
Republic of Korea,United States of America,1111022.0,526366.0,5803890.0,0.0,1214608.0,499176.0,4416668.0,0.0,2006,2007,5932669.734827652,4607754.929991828,0.08127073839449359,5270212.3324097395,428314.0477507058,662457.4024179117,183452923500.59387,438849810018.287,0.016456006899267114,0.017231435954466568,10,scale
Nigeria,United States of America,4726123.0,0.0,7.0,9.0,334487.0,1.0,3.0,196.0,2007,2008,4726123.000013754,334487.05744019453,0.000584123221219892,2530305.028726974,1478.0099240488914,2195817.9712867797,2184513.33558701,4821616563025.989,1.3745388070947005e-07,0.1611620425446568,1,scale
Republic of Korea,United States of America,1214608.0,499176.0,4416668.0,0.0,1504570.0,508788.0,8497799.0,0.0,2007,2008,4607754.929991828,8644951.356615316,0.10524894802926765,6626353.143303572,697416.697603132,2018598.213311744,486390050095.65845,4074738746785.3647,0.03060461972696385,0.1361977276052104,2,scale
"China, mainland",United States of America,16229.0,11568150.0,3620.0,0.0,373.0,15432230.0,4871.0,0.0,2007,2008,11568161.95025558,15432230.773244353,0.0013787351430710412,13500196.361749966,18613.195162304488,1932034.4114943864,346451034.1500352,3732756967198.46,2.179938128275835e-05,0.12476702145285451,3,scale
Egypt,United States of America,1601394.0,545513.0,3298793.0,0.0,0.0,0.0,0.0,0.0,2007,2008,3707301.233141704,0.0,0.0,1853650.616570852,0.0,1853650.616570852,0.0,3436020608313.5,0.0,0.11484863887928223,4,scale
Republic of Korea,"China, mainland",1046216.0,160322.0,3164410.0,0.0,16663.0,238336.0,80598.0,0.0,2007,2008,3336729.193452774,252146.27117806044,1.1925656770548174,1794437.7323154174,2139984.849171447,1542291.4611373567,4579535154683.341,2378662951097.2026,0.2881533697241173,0.07950656687713471,5,scale
Egypt,Russian Federation,2501390.0,0.0,16586.0,0.0,0.0,0.0,0.0,0.0,2007,2008,2501444.987901193,0.0,0.0,1250722.4939505965,0.0,1250722.4939505965,0.0,1564306756874.0,0.0,0.05228679402619324,6,scale
Spain,Ukraine,137229.0,8131.0,48168.0,0.0,1909369.0,0.0,145901.0,0.0,2007,2008,145664.22974086672,1914935.267825521,0.2670726715353983,1030299.7487831939,275164.9063897773,884635.5190423272,75715725708.49492,782580001551.2876,0.004764182557196335,0.02615765684724075,7,scale
"China, mainland",Argentina,0.0,8277885.0,10.0,0.0,0.0,9848096.0,5.0,0.0,2007,2008,8277885.000006041,9848096.000001268,7.001960351747852e-07,9062990.500003655,6.345870014929304,785105.499997614,40.27006624637884,616390646126.5034,2.5338718660212738e-12,0.020602794568306403,8,scale
Nigeria,Belgium,1583487.0,0.0,0.0,0.0,25000.0,0.0,3.0,0.0,2007,2008,1583487.0,25000.00018,0.00011999999856012127,804243.50009,96.50921885278689,779243.49991,9314.029323575116,607220432151.9862,5.860570657597651e-10,0.02029628110018084,9,scale
Brazil,Argentina,5630214.0,208.0,23031.0,3118.0,4234386.0,428.0,29172.0,6638.0,2007,2008,5630261.972408122,4234491.71079694,0.002977274949069688,4932376.841602531,14685.042009874685,697885.1308055911,215650458.83178434,487043655799.53705,1.356915151778707e-05,0.016279384590426438,10,scale
"China, mainland",United States of America,373.0,15432230.0,4871.0,0.0,395780.0,21809220.0,6127.0,0.0,2008,2009,15432230.773244353,21812811.74807432,0.018121241266627567,18622521.260659337,337463.2007573092,3190290.487414983,113881411865.36798,10177953394090.531,0.01622737626035233,0.23048359625624376,1,scale
"China, mainland",Argentina,0.0,9848096.0,5.0,0.0,0.0,3745107.0,3.0,0.0,2008,2009,9848096.000001268,3745107.0000012014,2.931403454081129e-07,6796601.500001235,1.9923581113116602,3051494.5000000335,3.969490843709366,9311618683530.455,5.656271767955145e-13,0.2108651197393997,2,scale
"China, mainland",Brazil,0.0,11653130.0,0.0,0.0,0.0,15993810.0,0.0,0.0,2008,2009,11653130.0,15993810.0,0.0,13823470.0,0.0,2170340.0,0.0,4710375715600.0,0.0,0.1066682360011511,3,scale
"China, Taiwan Province of",United States of America,0.0,0.0,0.0,0.0,910019.0,1731435.0,3757632.0,0.0,2008,2009,0.0,4236248.338684832,0.0,2118124.169342416,0.0,2118124.169342416,0.0,4486449996752.499,0.0,0.10159735357755868,4,scale
Republic of Korea,United States of America,1504570.0,508788.0,8497799.0,0.0,1057312.0,406101.0,5929692.0,0.0,2008,2009,8644951.356615316,6036892.735705099,0.008519730394363859,7340922.046160208,62542.676679326854,1304029.3104551085,3911586406.214815,1700492442526.026,0.0005573761630525608,0.038508293208291355,5,scale
Spain,Argentina,49.0,21592.0,2312860.0,0.0,48.0,920.0,40349.0,0.0,2008,2009,2312960.7857603207,40359.515668550834,0.013512337115194412,1176660.1507144358,15899.428626468922,1136300.6350458849,252791830.6481794,1291179133205.6812,3.6021226680267045e-05,0.029239238824285967,6,scale
Argentina,Paraguay,0.0,2828827.0,0.0,0.0,0.0,822431.0,0.0,0.0,2008,2009,2828827.0,822431.0,0.0,1825629.0,0.0,1003198.0,0.0,1006406227204.0,0.0,0.022790448880944544,7,scale
Mexico,United States of America,2734344.0,3506576.0,9141496.0,716491.0,1942718.0,3379847.0,7255491.0,739209.0,2008,2009,10190830.232380923,8269588.778633131,0.07774307463837067,9230209.505507026,717584.8665144312,960620.7268738961,514928040650.53406,922792180899.7324,0.0733739679353528,0.020896977242438802,8,scale
Egypt,Russian Federation,0.0,0.0,0.0,0.0,1599119.0,0.0,101549.0,0.0,2008,2009,0.0,1602340.0936012305,0.0,801170.0468006153,0.0,801170.0468006153,0.0,641873443890.5,0.0,0.014535466410679343,9,scale
Colombia,United States of America,1005016.0,206265.0,2647825.0,5.0,624410.0,210931.0,1225032.0,61709.0,2008,2009,2839644.2807385223,1392440.7120470158,0.14113651580831735,2116042.496392769,298650.8652432093,723601.7843457533,89192339310.51756,523599542308.35803,0.012709340583552536,0.01185710926711679,10,scale
"China, mainland",Argentina,0.0,3745107.0,3.0,0.0,0.0,11190500.0,6.0,0.0,2009,2010,3745107.0000012014,11190500.00000161,2.6488883546935366e-07,7467803.500001405,1.9781377726293357,3722696.500000204,3.9130290475029494,13858469231113.77,4.344030994196107e-13,0.4248112810124901,1,scale
Algeria,France,3747890.0,0.0,57907.0,0.0,0.0,0.0,0.0,0.0,2009,2010,3748337.3210997167,0.0,0.0,1874168.6605498584,0.0,1874168.6605498584,0.0,3512508168187.25,0.0,0.1076708451424357,2,scale
"China, mainland",Brazil,0.0,15993810.0,0.0,0.0,0.0,18587210.0,0.0,0.0,2009,2010,15993810.0,18587210.0,0.0,17290510.0,0.0,1296700.0,0.0,1681430890000.0,0.0,0.05154182604173994,3,scale
Kazakhstan,Russian Federation,78076.0,55.0,3394.0,360.0,2481514.0,0.0,0.0,0.0,2009,2010,78150.58308803588,2481514.0,0.04369216973318662,1279832.2915440178,55918.64971215441,1201681.7084559822,3126895385.630626,1444038928437.688,0.0003471308366457505,0.04426491965247282,4,scale
"China, mainland",United States of America,395780.0,21809220.0,6127.0,0.0,129526.0,23597260.0,1501779.0,0.0,2009,2010,21812811.74807432,23645354.652809016,0.06452623007163068,22729083.200441666,1466622.0519089347,916271.4523673486,2150980243145.574,839553374423.3704,0.23879007108548198,0.025735291432218848,5,scale
Spain,Ukraine,1761374.0,0.0,436618.0,0.0,66058.0,0.0,183896.0,0.0,2009,2010,1814682.794815667,195400.60946680795,0.9829498447751362,1005041.7021412374,987905.5851122681,809641.0926744295,975957445096.0128,655518698947.0442,0.10834546176494565,0.020093975285678405,6,scale
Egypt,Russian Federation,1599119.0,0.0,101549.0,0.0,0.0,0.0,0.0,0.0,2009,2010,1602340.0936012305,0.0,0.0,801170.0468006153,0.0,801170.0468006153,0.0,641873443890.5,0.0,0.01967569977605007,7,scale
Republic of Korea,United States of America,1057312.0,406101.0,5929692.0,0.0,1429981.0,730383.0,7297562.0,0.0,2009,2010,6036892.735705099,7472129.290295638,0.034985161732657186,6754511.013000369,236307.66021483202,717618.2772952695,55841310276.2085,514975991908.23035,0.006199197083680439,0.01578584237298417,8,scale
Iran (Islamic Republic of),Switzerland,0.0,0.0,0.0,0.0,82606.0,543929.0,1296839.0,0.0,2009,2010,0.0,1408713.5621544928,0.0,704356.7810772464,0.0,704356.7810772464,0.0,496118475049.50006,0.0,0.015207792535020352,9,scale
Colombia,Argentina,306066.0,28228.0,925203.0,0.0,140692.0,140470.0,2208855.0,0.0,2009,2010,974922.4623266201,2217784.135300142,0.2578895780097882,1596353.2988133812,411682.8785855162,621430.836486761,169482792520.45685,386176284536.6355,0.018815053370523638,0.011837674089021127,10,scale
Algeria,France,0.0,0.0,0.0,0.0,5660608.0,0.0,98769.0,1.0,2010,2011,0.0,5661469.618838027,0.0,2830734.8094190136,0.0,2830734.8094190136,0.0,8013059561256.499,0.0,0.23633571946996915,1,scale
Egypt,United States of America,0.0,0.0,0.0,0.0,2771233.0,485646.0,3288127.0,0.0,2010,2011,0.0,4327512.396947466,0.0,2163756.198473733,0.0,2163756.198473733,0.0,4681840886433.5,0.0,0.13808536251110495,2,scale
Egypt,Russian Federation,0.0,0.0,0.0,0.0,3777012.0,0.0,13776.0,0.0,2010,2011,0.0,3777037.122708751,0.0,1888518.5613543754,0.0,1888518.5613543754,0.0,3566502356580.0,0.0,0.1051897710219321,3,scale
"China, mainland",Argentina,0.0,11190500.0,6.0,0.0,0.0,7781391.0,26.0,0.0,2010,2011,11190500.00000161,7781391.000043437,2.8051806989823925e-06,9485945.500022523,26.60979122826206,1704554.4999790862,708.0809892116926,2905506043398.9526,1.2392541250642605e-10,0.08569446613265407,4,scale
Kazakhstan,Russian Federation,2481514.0,0.0,0.0,0.0,15374.0,1.0,18.0,24.0,2010,2011,2481514.0,15374.029302690951,0.0019524277285509152,1248444.0146513456,2437.496711748712,1233069.9853486544,5941390.219785784,1520461588767.731,1.0398375963578833e-06,0.0448442172132722,5,scale
"China, mainland",Brazil,0.0,18587210.0,0.0,0.0,0.0,20621870.0,0.0,0.0,2010,2011,18587210.0,20621870.0,0.0,19604540.0,0.0,1017330.0,0.0,1034960328900.0,0.0,0.03052493146763817,6,scale
Morocco,France,2020917.0,0.0,3642.0,165.0,0.0,0.0,0.0,0.0,2010,2011,2020920.2884522686,0.0,0.0,1010460.1442261343,0.0,1010460.1442261343,0.0,1021029703069.5001,0.0,0.030114064126250048,7,scale
Algeria,Argentina,0.0,0.0,0.0,0.0,183499.0,0.0,1787458.0,0.0,2010,2011,0.0,1796852.243442682,0.0,898426.121721341,0.0,898426.121721341,0.0,807169496191.2499,0.0,0.023806510129903327,8,scale
Egypt,Ukraine,0.0,0.0,0.0,0.0,390818.0,110133.0,1518054.0,0.0,2010,2011,0.0,1571418.4464136215,0.0,785709.2232068108,0.0,785709.2232068108,0.0,617338983432.25,0.0,0.01820768355594779,9,scale
Egypt,Argentina,0.0,0.0,0.0,0.0,374933.0,413166.0,1400791.0,0.0,2010,2011,0.0,1507811.766675801,0.0,753905.8833379005,0.0,753905.8833379005,0.0,568374080931.5,0.0,0.016763521638414627,10,scale
Egypt,United States of America,2771233.0,485646.0,3288127.0,0.0,0.0,0.0,0.0,0.0,2011,2012,4327512.396947466,0.0,0.0,2163756.198473733,0.0,2163756.198473733,0.0,4681840886433.5,0.0,0.13557833390403914,1,scale
"China, mainland",United States of America,434878.0,22226830.0,1685568.0,0.0,645107.0,25969210.0,5113036.0,0.0,2011,2012,22294892.46904788,26475633.480671335,0.11878269684153668,24385262.97485961,2896547.299343898,2090370.5058117267,8389986257336.429,4369648851567.574,0.3549266954929042,0.12653777123394017,2,scale
Egypt,Russian Federation,3777012.0,0.0,13776.0,0.0,0.0,0.0,0.0,0.0,2011,2012,3777037.122708751,0.0,0.0,1888518.5613543754,0.0,1888518.5613543754,0.0,3566502356580.0,0.0,0.10327998304493723,3,scale
"China, mainland",Brazil,0.0,20621870.0,0.0,0.0,0.0,23891340.0,0.0,0.0,2011,2012,20621870.0,23891340.0,0.0,22256605.0,0.0,1634735.0,0.0,2672358520225.0,0.0,0.07738706302818633,4,scale
Japan,United States of America,3610295.0,1894174.0,13766430.0,0.0,3232635.0,1761853.0,11127960.0,0.0,2011,2012,14357462.173873244,11721158.167964205,0.03193035125941482,13039310.170918725,416349.7539378952,1318152.0029545194,173347117604.14587,1737524702893.0112,0.007333208629592184,0.05031582876256107,5,scale
Republic of Korea,United States of America,1280221.0,552931.0,6023965.0,0.0,2399664.0,494465.0,2836027.0,0.0,2011,2012,6183272.015755655,3747790.2948070616,0.49157496868753525,4965531.155281358,2440930.8221744145,1217740.8604742968,5958143278641.063,1482892803268.681,0.25205096174170444,0.0429421119816421,6,scale
Algeria,France,5660608.0,0.0,98769.0,1.0,3243665.0,0.0,5162.0,1.0,2011,2012,5661469.618838027,3243669.1074260334,0.01585530025649401,4452569.36313203,70596.82416532464,1208900.2557059969,4983911582.229765,1461439828246.0247,0.00021083744528935648,0.0423208694658435,7,scale
Viet Nam,Australia,0.0,0.0,0.0,0.0,2156353.0,0.0,69.0,0.0,2011,2012,0.0,2156353.0011039474,0.0,1078176.5005519737,0.0,1078176.5005519737,0.0,1162464566342.5002,0.0,0.033663042583076085,8,scale
"China, mainland",Argentina,0.0,7781391.0,26.0,0.0,0.0,5896226.0,50.0,0.0,2011,2012,7781391.000043437,5896226.000212,5.13867575421457e-06,6838808.500127718,35.142419427322814,942582.4999157186,1234.9896432058758,888461769147.3656,5.224451859473954e-11,0.025728376790308895,9,scale
Spain,Ukraine,789876.0,30312.0,1116787.0,0.0,1312868.0,150881.0,2883039.0,0.0,2011,2012,1368223.7083492596,3171482.51407855,0.1898677820778465,2269853.111213905,430971.97586868354,901629.4028646452,185736843984.15714,812935580110.0568,0.007857338766071658,0.02354126383107286,10,scale
"China, mainland",Brazil,0.0,23891340.0,0.0,0.0,0.0,31809060.0,528.0,0.0,2012,2013,23891340.0,31809060.00438215,1.6599044155464043e-05,27850200.002191074,462.28669957487443,3958860.002191074,213708.9926038302,15672572516948.312,7.017551259237369e-09,0.2738036296091927,1,scale
Egypt,Ukraine,0.0,0.0,0.0,0.0,6463404.0,200084.0,1059949.0,0.0,2012,2013,0.0,6552794.576123457,0.0,3276397.2880617287,0.0,3276397.2880617287,0.0,10734779189218.25,0.0,0.18753918681076195,2,scale
Japan,United States of America,3232635.0,1761853.0,11127960.0,0.0,3229191.0,1660020.0,6446358.0,0.0,2012,2013,11721158.167964205,7398572.320322685,0.1936847161651154,9559865.244143445,1851599.7863886748,2161292.92382076,3428421768954.586,4671187102557.689,0.11257891026852776,0.0816067676114337,3,scale
"China, mainland",United States of America,645107.0,25969210.0,5113036.0,0.0,3820057.0,22237800.0,2967729.0,0.0,2012,2013,26475633.480671335,22757855.780821927,0.156803251673087,24616744.630746633,3859985.6037070774,1858888.849924704,14899488860825.89,3455467756374.389,0.48925375363642015,0.060367856819275076,4,scale
Brazil,United States of America,54508.0,0.0,198.0,369.0,3475271.0,0.0,512.0,4008.0,2012,2013,54509.60859334802,3475273.348910701,0.006609680020666782,1764891.4787520245,11665.367945752309,1710381.8701586765,136080809.30978543,2925406141767.4917,4.468478574976024e-06,0.0511075523071134,5,scale
Brazil,Argentina,5059946.0,230.0,5872.0,3909.0,2539712.0,4.0,56026.0,35046.0,2012,2013,5059950.922339168,2540571.6242121574,0.02462104297711451,3800261.273275663,93566.39613358401,1259689.6490635055,8754670485.426765,1586818011957.7375,0.00028747666694168737,0.027722094170145276,6,scale
Japan,Brazil,0.0,545322.0,1836853.0,0.0,0.0,649093.0,4374708.0,0.0,2012,2013,1916091.0801141474,4422600.1184725035,0.14129113036015395,3169345.5992933256,447800.4222261335,1253254.519179178,200525218145.90347,1570646889843.0325,0.0065846363316927285,0.027439580758574098,7,scale
Republic of Korea,United States of America,2399664.0,494465.0,2836027.0,0.0,1138458.0,553120.0,192220.0,0.0,2012,2013,3747790.2948070616,1280225.3241379035,0.7377184090092676,2514007.8094724827,1854629.8414409137,1233782.485334579,3439651848763.149,1522219221118.3704,0.11294767182479978,0.02659353768198376,8,scale
Egypt,Argentina,0.0,0.0,0.0,0.0,12344.0,537688.0,2119527.0,0.0,2012,2013,0.0,2186699.6738027376,0.0,1093349.8369013688,0.0,1093349.8369013688,0.0,1195413865852.2498,0.0,0.020884169143358635,9,scale
Egypt,Brazil,0.0,0.0,0.0,0.0,145.0,0.0,2017293.0,0.0,2012,2013,0.0,2017293.0052111915,0.0,1008646.5026055957,0.0,1008646.5026055957,0.0,1017367767218.5,0.0,0.017773660770150655,10,scale
"China, mainland",United States of America,3820057.0,22237800.0,2967729.0,0.0,862702.49,30029330.7,1027068.7,0.13,2013,2014,22757855.780821927,30059271.913849387,0.17080557488028839,26408563.84733566,4510729.929706967,3650708.06651373,20346684498754.223,13327669386908.418,0.33847548626759166,0.20275229387392504,1,scale
Egypt,Ukraine,6463404.0,200084.0,1059949.0,0.0,0.0,0.0,0.0,0.0,2013,2014,6552794.576123457,0.0,0.0,3276397.2880617287,0.0,3276397.2880617287,0.0,10734779189218.25,0.0,0.1633069550016014,2,scale
Japan,United States of America,3229191.0,1660020.0,6446358.0,0.0,2985916.05,1849019.02,12572356.07,0.0,2013,2014,7398572.320322685,13053685.423850048,0.24230160878859366,10226128.872086367,2477807.4773860136,2827556.5517636817,6139529894990.04,7995076053421.722,0.10213361134038351,0.12162816787157453,3,scale
Republic of Korea,United States of America,1138458.0,553120.0,192220.0,0.0,1276468.19,608116.7,5376989.64,0.0,2013,2014,1280225.3241379035,5559783.678306926,1.16295222306416,3420004.501222415,3977301.837586041,2139779.177084511,15818929907265.299,4578654926684.468,0.2631544216907871,0.06965454816536132,4,scale
Mexico,United States of America,2944234.0,2819713.0,6601937.0,738212.0,2940224.75,3473333.38,10401943.3,597379.47,2013,2014,7794217.366614688,11369531.784410788,0.15424857014430293,9581874.575512737,1477990.4525748894,1787657.2088980498,2184455777902.5264,3195718296525.1655,0.03633932259090559,0.04861609306063752,5,scale
Iran (Islamic Republic of),Switzerland,0.0,0.0,0.0,0.0,2036980.0,221171.0,2390055.78,0.0,2013,2014,0.0,3148105.9008795125,0.0,1574052.9504397563,0.0,1574052.9504397563,0.0,2477642690788.102,0.0,0.037692091870968884,6,scale
Japan,Brazil,0.0,649093.0,4374708.0,0.0,0.0,590604.99,1251504.02,0.0,2013,2014,4422600.1184725035,1383862.9145580356,0.2936298401666366,2903231.5165152694,852475.4061611206,1519368.601957234,726714318109.5676,2308480948613.48,0.012089192330810341,0.035118653840212774,7,scale
Colombia,United States of America,681089.0,109884.0,645755.0,8463.0,730492.64,245244.12,3856484.93,13321.65,2013,2014,945001.5141633372,3932736.662575384,0.6245222131245429,2438869.0883693607,1523127.9205894696,1493867.5742060235,2319918662479.2017,2231640329264.189,0.03859280353179835,0.03394968637985054,8,scale
Republic of Korea,Brazil,174962.0,396906.0,3940138.0,0.0,0.0,465510.59,1532177.95,0.0,2013,2014,3963941.666236273,1601333.62540988,0.1994499726801216,2782637.6458230764,554997.0024380905,1181304.0204131966,308021672715.26587,1395479188644.382,0.005124067533442121,0.021229263597197037,9,scale
Egypt,Argentina,12344.0,537688.0,2119527.0,0.0,0.0,0.0,0.0,0.0,2013,2014,2186699.6738027376,0.0,0.0,1093349.8369013688,0.0,1093349.8369013688,0.0,1195413865852.2498,0.0,0.018185692966567708,10,scale
"China, mainland",Brazil,0.0,32005475.39,0.2,0.0,0.0,40076738.26,0.01,0.0,2014,2015,32005475.39,40076738.26,0.0,36041106.825,0.0,4035631.4349999987,0.0,16286321079160.148,0.0,0.40363171969342204,1,scale
"China, mainland",Argentina,0.0,6003815.48,393.62,0.0,0.0,9436592.76,11.92,0.0,2014,2015,6003815.492903187,9436592.760007529,6.429847084910898e-05,7720204.126455357,496.3973199740607,1716388.6335521708,246410.29927743,2945989941387.0884,3.0876625238850713e-08,0.0730118840505454,2,scale
Iran (Islamic Republic of),Switzerland,2036980.0,221171.0,2390055.78,0.0,0.0,0.0,0.0,0.0,2014,2015,3148105.9008795125,0.0,0.0,1574052.9504397563,0.0,1574052.9504397563,0.0,2477642690788.102,0.0,0.06140460913227986,3,scale
"China, mainland",Ukraine,0.0,0.0,964373.0,0.0,0.0,1060.75,3850743.44,0.0,2014,2015,964373.0,3850743.5861004293,0.00027546628042034974,2407558.2930502146,663.201127881709,1443185.2930502146,439835.73602357093,2082783790076.4338,5.5113942995392457e-08,0.05161863129506018,4,scale
Brazil,Argentina,1569461.08,74.76,3638.9,4117.49,3819536.09,1049.98,2038.16,4071.49,2014,2015,1569470.7013961535,3819538.9481451153,0.0023798259023054304,2694504.8247706345,6412.452375876111,1125034.1233744808,41119545.47287918,1265701778756.9863,5.152515131392737e-06,0.03136849526025987,5,scale
Brazil,United States of America,2639554.29,0.0,760.78,19.8,451786.35,0.0,499.16,0.0,2014,2015,2639554.3997113705,451786.62575050635,0.0008166696310199245,1545670.5127309384,1262.3021673103528,1093883.886980432,1593406.761596414,1196581958195.4187,1.996630156090623e-07,0.029655465540253584,6,scale
Viet Nam,Brazil,0.0,509615.71,2939045.12,0.0,367162.05,718730.24,5086297.6,0.0,2014,2015,2982900.3317701747,5149932.466024813,0.07791155288092666,4066416.398897494,316820.8162985695,1083516.0671273193,100375429640.09192,1174007067723.0535,0.012577617629108667,0.029095981184089747,7,scale
Viet Nam,Argentina,0.0,132782.12,411926.66,0.0,0.0,28326.31,2379475.46,0.0,2014,2015,432798.6421079091,2379644.0583794094,0.2999239651863217,1406221.3502436592,421759.48329474154,973422.7081357501,177881061749.04736,947551768714.3378,0.022289518322975686,0.023483630713513764,8,scale
Republic of Korea,United States of America,1276468.19,608116.7,5376989.64,0.0,1164270.95,529647.73,3538444.01,0.0,2014,2015,5559783.678306926,3762531.0064918976,0.08988026470384929,4661157.342399412,418946.0557611498,898626.3359075142,175515797637.82443,807529291586.5646,0.021993137149918837,0.020013386392275657,9,scale
"China, mainland",United States of America,862702.49,30029330.7,1027068.7,0.13,602848.57,28413083.61,461789.16,0.0,2014,2015,30059271.913849387,28423229.863185767,0.019434394300022213,29241250.888517577,568285.9995933254,818021.0253318101,322948977333.7851,669158397884.9059,0.040467361038259674,0.016584074056552243,10,scale
"China, mainland",United States of America,602848.57,28413083.61,461789.16,0.0,862402.46,34171596.19,223031.7,0.02,2015,2016,28423229.863185767,34183204.462347314,0.010520344968494513,31303217.16276654,329320.643176002,2879987.2995807733,108452086021.85565,8294326845746.555,0.006822243098011436,0.31087349471294706,1,scale
Viet Nam,Argentina,0.0,28326.31,2379475.46,0.0,737846.0,9405.0,4381980.0,0.0,2015,2016,2379644.0583794094,4443675.71883244,0.1670991674509961,3411659.8886059243,570085.527012008,1032015.8302265152,324997508108.5589,1065056673838.1234,0.02044416191420893,0.039918596942342156,2,scale
Mexico,United States of America,2647499.35,3635104.43,11869090.81,646922.91,2690412.39,3619434.23,13893522.37,736445.64,2015,2016,12708936.341518333,14625694.47923505,0.04835103174943312,13667315.41037669,660828.8013366399,958379.0688583581,436694704676.0203,918490439625.8135,0.027470540624859312,0.03442525694213916,3,scale
Viet Nam,Brazil,367162.05,718730.24,5086297.6,0.0,333623.5,329906.0,3218820.0,0.0,2015,2016,5149932.466024813,3252836.42395191,0.04936129644158271,4201384.444988362,207385.78305412494,948548.0210364517,43008863012.97257,899743348212.1688,0.0027054981568952123,0.03372261115401815,4,scale
"China, mainland",Brazil,0.0,40076738.26,0.01,0.0,0.0,38205273.18,0.0,0.0,2015,2016,40076738.26,38205273.18,0.0,39141005.72,0.0,935732.5399999991,0.0,875595386414.85,0.0,0.0328175393605215,5,scale
