m49,country,year,month,value
499,Montenegro,2022,Jan,12.2
499,Montenegro,2022,Feb,18.1
499,Montenegro,2022,Mar,31.8
499,Montenegro,2022,Apr,63.3
499,Montenegro,2022,May,97.1
499,Montenegro,2022,Jun,128.4
499,Montenegro,2022,Jul,187.1
499,Montenegro,2022,Aug,207.7
499,Montenegro,2022,Sep,126.6
499,Montenegro,2022,Oct,81.9
499,Montenegro,2022,Nov,40.2
499,Montenegro,2022,Dec,31.2
499,Montenegro,2023,Jan,23.9
499,Montenegro,2023,Feb,30.2
499,Montenegro,2023,Mar,57.3
499,Montenegro,2023,Apr,100.0
499,Montenegro,2023,May,133.1
499,Montenegro,2023,Jun,158.5
499,Montenegro,2023,Jul,207.1
499,Montenegro,2023,Aug,221.4
499,Montenegro,2023,Sep,161.4
499,Montenegro,2023,Oct,109.2
499,Montenegro,2023,Nov,46.1
499,Montenegro,2023,Dec,29.9
499,Montenegro,2024,Jan,22.2
499,Montenegro,2024,Feb,30.8
499,Montenegro,2024,Mar,46.3
499,Montenegro,2024,Apr,101.7
499,Montenegro,2024,May,140.5
499,Montenegro,2024,Jun,171.0
499,Montenegro,2024,Jul,207.7
499,Montenegro,2024,Aug,220.4
499,Montenegro,2024,Sep,162.5
499,Montenegro,2024,Oct,115.8
499,Montenegro,2024,Nov,48.0
499,Montenegro,2024,Dec,31.2
499,Montenegro,2025,Jan,27.3
499,Montenegro,2025,Feb,32.3
499,Montenegro,2025,Mar,45.4
499,Montenegro,2025,Apr,104.5
499,Montenegro,2025,May,147.8
499,Montenegro,2025,Jun,175.6
499,Montenegro,2025,Jul,214.0
499,Montenegro,2025,Aug,224.2
499,Montenegro,2025,Sep,174.6
500,Montserrat,2015,Feb,0.5
500,Montserrat,2015,Mar,1.1
500,Montserrat,2015,Apr,0.6
500,Montserrat,2015,May,0.6
500,Montserrat,2015,Jun,0.6
500,Montserrat,2015,Jul,0.8
500,Montserrat,2015,Aug,0.7
500,Montserrat,2015,Sep,0.4
500,Montserrat,2015,Oct,0.6
500,Montserrat,2015,Nov,0.6
500,Montserrat,2015,Dec,1.9
500,Montserrat,2016,Jan,0.5
500,Montserrat,2016,Feb,0.6
500,Montserrat,2016,Mar,1.8
500,Montserrat,2016,Apr,0.5
500,Montserrat,2016,May,0.4
500,Montserrat,2016,Jun,0.5
500,Montserrat,2016,Jul,0.9
500,Montserrat,2016,Aug,0.6
500,Montserrat,2016,Sep,0.4
500,Montserrat,2016,Oct,0.5
500,Montserrat,2016,Nov,0.6
500,Montserrat,2016,Dec,1.5
500,Montserrat,2017,Jan,0.7
500,Montserrat,2017,Feb,0.7
500,Montserrat,2017,Mar,2.4
500,Montserrat,2017,Apr,0.5
500,Montserrat,2017,May,0.5
500,Montserrat,2017,Jun,0.7
500,Montserrat,2017,Jul,0.8
500,Montserrat,2017,Aug,0.6
500,Montserrat,2017,Sep,0.2
500,Montserrat,2017,Oct,0.5
500,Montserrat,2017,Nov,0.6
500,Montserrat,2017,Dec,1.4
500,Montserrat,2018,Jan,1.1
500,Montserrat,2018,Feb,1.2
500,Montserrat,2018,Mar,4.2
500,Montserrat,2018,Apr,1.1
500,Montserrat,2018,May,1.1
500,Montserrat,2018,Jun,1.3
500,Montserrat,2018,Jul,1.7
500,Montserrat,2018,Aug,1.1
500,Montserrat,2018,Sep,1.0
500,Montserrat,2018,Oct,1.1
500,Montserrat,2018,Nov,1.2
500,Montserrat,2018,Dec,2.9
500,Montserrat,2019,Jan,0.6
500,Montserrat,2019,Feb,0.7
500,Montserrat,2019,Mar,3.0
500,Montserrat,2019,Apr,0.5
500,Montserrat,2019,May,0.5
500,Montserrat,2019,Jun,0.7
500,Montserrat,2019,Jul,0.6
500,Montserrat,2019,Aug,0.7
500,Montserrat,2019,Sep,0.5
500,Montserrat,2019,Oct,0.6
500,Montserrat,2019,Nov,0.7
500,Montserrat,2019,Dec,1.3
500,Montserrat,2020,Jan,0.8
500,Montserrat,2020,Feb,0.8
500,Montserrat,2020,Mar,2.6
500,Montserrat,2020,Apr,0.0
500,Montserrat,2020,May,0.0
500,Montserrat,2020,Jun,0.0
500,Montserrat,2020,Jul,0.0
500,Montserrat,2020,Aug,0.1
500,Montserrat,2020,Sep,0.1
500,Montserrat,2020,Oct,0.1
500,Montserrat,2020,Nov,0.1
500,Montserrat,2020,Dec,0.1
500,Montserrat,2021,Jan,0.1
500,Montserrat,2021,Feb,0.0
500,Montserrat,2021,Mar,0.1
500,Montserrat,2021,Apr,0.1
500,Montserrat,2021,May,0.1
500,Montserrat,2021,Jun,0.1
500,Montserrat,2021,Jul,0.2
500,Montserrat,2021,Aug,0.1
500,Montserrat,2021,Sep,0.1
500,Montserrat,2021,Oct,0.1
500,Montserrat,2021,Nov,0.2
500,Montserrat,2021,Dec,0.4
500,Montserrat,2022,Jan,0.1
500,Montserrat,2022,Feb,0.2
500,Montserrat,2022,Mar,0.3
500,Montserrat,2022,Apr,0.2
500,Montserrat,2022,May,0.3
500,Montserrat,2022,Jun,0.4
500,Montserrat,2022,Jul,0.4
500,Montserrat,2022,Aug,0.5
500,Montserrat,2022,Sep,0.3
500,Montserrat,2022,Oct,0.4
500,Montserrat,2022,Nov,0.4
500,Montserrat,2022,Dec,1.0
500,Montserrat,2023,Jan,0.5
500,Montserrat,2023,Feb,0.6
500,Montserrat,2023,Mar,1.5
500,Montserrat,2023,Apr,0.6
500,Montserrat,2023,May,0.4
500,Montserrat,2023,Jun,0.4
500,Montserrat,2023,Jul,0.7
500,Montserrat,2023,Aug,0.5
500,Montserrat,2023,Sep,0.4
500,Montserrat,2023,Oct,0.4
500,Montserrat,2023,Nov,0.7
500,Montserrat,2023,Dec,1.2
500,Montserrat,2024,Jan,0.6
500,Montserrat,2024,Feb,0.7
500,Montserrat,2024,Mar,2.4
500,Montserrat,2024,Apr,0.5
500,Montserrat,2024,May,0.5
500,Montserrat,2024,Jun,0.4
500,Montserrat,2024,Jul,0.6
500,Montserrat,2024,Aug,0.6
500,Montserrat,2024,Sep,0.3
500,Montserrat,2024,Oct,0.5
500,Montserrat,2024,Nov,0.6
500,Montserrat,2024,Dec,1.1
500,Montserrat,2025,Jan,0.6
500,Montserrat,2025,Feb,0.6
500,Montserrat,2025,Mar,3.7
500,Montserrat,2025,Apr,0.5
500,Montserrat,2025,May,0.5
500,Montserrat,2025,Jun,0.5
504,Morocco,2015,Feb,614.3
504,Morocco,2015,Mar,727.0
504,Morocco,2015,Apr,821.2
504,Morocco,2015,May,763.7
504,Morocco,2015,Jun,781.2
504,Morocco,2015,Jul,1714.0
504,Morocco,2015,Aug,1257.0
504,Morocco,2015,Sep,828.6
504,Morocco,2015,Oct,736.1
504,Morocco,2015,Nov,589.5
504,Morocco,2015,Dec,740.2
504,Morocco,2016,Jan,590.8
504,Morocco,2016,Feb,609.4
504,Morocco,2016,Mar,735.5
504,Morocco,2016,Apr,809.8
504,Morocco,2016,May,736.4
504,Morocco,2016,Jun,718.4
504,Morocco,2016,Jul,1834.0
504,Morocco,2016,Aug,1285.0
504,Morocco,2016,Sep,811.7
504,Morocco,2016,Oct,749.4
504,Morocco,2016,Nov,627.9
504,Morocco,2016,Dec,823.2
504,Morocco,2017,Jan,651.7
504,Morocco,2017,Feb,674.3
504,Morocco,2017,Mar,762.6
504,Morocco,2017,Apr,929.0
504,Morocco,2017,May,765.3
504,Morocco,2017,Jun,803.8
504,Morocco,2017,Jul,1934.0
504,Morocco,2017,Aug,1558.0
504,Morocco,2017,Sep,777.2
504,Morocco,2017,Oct,860.9
504,Morocco,2017,Nov,730.0
504,Morocco,2017,Dec,902.6
504,Morocco,2018,Jan,734.3
504,Morocco,2018,Feb,746.9
504,Morocco,2018,Mar,926.4
504,Morocco,2018,Apr,967.0
504,Morocco,2018,May,741.7
504,Morocco,2018,Jun,950.5
504,Morocco,2018,Jul,1904.0
504,Morocco,2018,Aug,1742.0
504,Morocco,2018,Sep,839.7
504,Morocco,2018,Oct,950.1
504,Morocco,2018,Nov,833.5
504,Morocco,2018,Dec,952.7
504,Morocco,2019,Jan,791.9
504,Morocco,2019,Feb,803.0
504,Morocco,2019,Mar,911.2
504,Morocco,2019,Apr,1078.0
504,Morocco,2019,May,724.1
504,Morocco,2019,Jun,1092.0
504,Morocco,2019,Jul,2145.0
504,Morocco,2019,Aug,1722.0
504,Morocco,2019,Sep,883.8
504,Morocco,2019,Oct,972.2
504,Morocco,2019,Nov,815.3
504,Morocco,2019,Dec,994.2
504,Morocco,2020,Jan,786.5
504,Morocco,2020,Feb,905.8
504,Morocco,2020,Mar,273.0
504,Morocco,2020,Apr,0.9
504,Morocco,2020,May,0.8
504,Morocco,2020,Jun,6.6
504,Morocco,2020,Jul,80.2
504,Morocco,2020,Aug,78.2
504,Morocco,2020,Sep,83.2
504,Morocco,2020,Oct,161.5
504,Morocco,2020,Nov,142.0
504,Morocco,2020,Dec,259.1
504,Morocco,2021,Jan,191.9
504,Morocco,2021,Feb,121.7
504,Morocco,2021,Mar,116.4
504,Morocco,2021,Apr,30.2
504,Morocco,2021,May,41.0
504,Morocco,2021,Jun,341.0
504,Morocco,2021,Jul,977.3
504,Morocco,2021,Aug,657.5
504,Morocco,2021,Sep,338.0
504,Morocco,2021,Oct,510.0
504,Morocco,2021,Nov,383.4
504,Morocco,2021,Dec,13.3
504,Morocco,2022,Jan,10.9
504,Morocco,2022,Feb,321.3
504,Morocco,2022,Mar,533.8
504,Morocco,2022,Apr,586.6
504,Morocco,2022,May,801.2
504,Morocco,2022,Jun,1144.0
504,Morocco,2022,Jul,2091.0
504,Morocco,2022,Aug,1315.0
504,Morocco,2022,Sep,896.8
504,Morocco,2022,Oct,1119.0
504,Morocco,2022,Nov,897.4
504,Morocco,2022,Dec,1153.0
504,Morocco,2023,Jan,899.3
504,Morocco,2023,Feb,973.4
504,Morocco,2023,Mar,1050.0
504,Morocco,2023,Apr,1117.0
504,Morocco,2023,May,1126.0
504,Morocco,2023,Jun,1367.0
504,Morocco,2023,Jul,2131.0
504,Morocco,2023,Aug,1494.0
504,Morocco,2023,Sep,963.8
504,Morocco,2023,Oct,1151.0
504,Morocco,2023,Nov,977.0
504,Morocco,2023,Dec,1275.0
504,Morocco,2024,Jan,992.5
504,Morocco,2024,Feb,1148.0
504,Morocco,2024,Mar,1158.0
504,Morocco,2024,Apr,1309.0
504,Morocco,2024,May,1331.0
504,Morocco,2024,Jun,1504.0
504,Morocco,2024,Jul,2555.0
504,Morocco,2024,Aug,1817.0
504,Morocco,2024,Sep,1281.0
504,Morocco,2024,Oct,1499.0
504,Morocco,2024,Nov,1280.0
504,Morocco,2024,Dec,1538.0
504,Morocco,2025,Jan,1265.0
504,Morocco,2025,Feb,1396.0
504,Morocco,2025,Mar,1352.0
504,Morocco,2025,Apr,1665.0
504,Morocco,2025,May,1541.0
504,Morocco,2025,Jun,1665.0
504,Morocco,2025,Jul,2697.0
504,Morocco,2025,Aug,1958.0
504,Morocco,2025,Sep,1400.0
104,Myanmar,2015,Jan,95.5
104,Myanmar,2015,Feb,87.0
104,Myanmar,2015,Mar,85.9
104,Myanmar,2015,Apr,77.1
104,Myanmar,2015,May,79.3
104,Myanmar,2015,Jun,75.3
104,Myanmar,2015,Jul,76.9
104,Myanmar,2015,Aug,76.9
104,Myanmar,2015,Sep,73.5
104,Myanmar,2016,Jan,95.5
104,Myanmar,2016,Feb,87.0
104,Myanmar,2016,Mar,85.9
104,Myanmar,2016,Apr,77.1
104,Myanmar,2016,May,79.3
104,Myanmar,2016,Jun,75.3
104,Myanmar,2016,Jul,76.9
104,Myanmar,2016,Aug,76.9
104,Myanmar,2016,Sep,73.5
104,Myanmar,2017,Jan,95.5
104,Myanmar,2017,Feb,87.0
104,Myanmar,2017,Mar,85.9
104,Myanmar,2017,Apr,77.1
104,Myanmar,2017,May,79.3
104,Myanmar,2017,Jun,75.3
104,Myanmar,2017,Jul,76.9
104,Myanmar,2017,Aug,76.9
104,Myanmar,2017,Sep,73.5
104,Myanmar,2018,Jan,95.5
104,Myanmar,2018,Feb,87.0
104,Myanmar,2018,Mar,85.9
104,Myanmar,2018,Apr,77.1
104,Myanmar,2018,May,79.3
104,Myanmar,2018,Jun,75.3
104,Myanmar,2018,Jul,76.9
104,Myanmar,2018,Aug,76.9
104,Myanmar,2018,Sep,73.5
104,Myanmar,2019,Jan,95.5
104,Myanmar,2019,Feb,87.0
104,Myanmar,2019,Mar,85.9
104,Myanmar,2019,Apr,77.1
104,Myanmar,2019,May,79.3
104,Myanmar,2019,Jun,75.3
104,Myanmar,2019,Jul,76.9
104,Myanmar,2019,Aug,76.9
104,Myanmar,2019,Sep,73.5
104,Myanmar,2020,Jan,95.5
104,Myanmar,2020,Feb,87.0
104,Myanmar,2020,Mar,85.9
104,Myanmar,2020,Apr,77.1
104,Myanmar,2020,May,79.3
104,Myanmar,2020,Jun,75.3
104,Myanmar,2020,Jul,76.9
104,Myanmar,2020,Aug,76.9
104,Myanmar,2020,Sep,73.5
104,Myanmar,2021,Jan,25.6
104,Myanmar,2021,Feb,23.7
104,Myanmar,2021,Mar,27.9
104,Myanmar,2021,Apr,21.7
104,Myanmar,2021,May,24.1
104,Myanmar,2021,Jun,23.0
104,Myanmar,2021,Jul,21.9
104,Myanmar,2021,Aug,15.6
104,Myanmar,2021,Sep,17.7
104,Myanmar,2021,Oct,20.5
104,Myanmar,2021,Nov,19.6
104,Myanmar,2021,Dec,18.0
104,Myanmar,2022,Jan,22.7
104,Myanmar,2022,Feb,25.9
104,Myanmar,2022,Mar,22.7
104,Myanmar,2022,Apr,20.6
104,Myanmar,2022,May,28.2
104,Myanmar,2022,Jun,35.8
104,Myanmar,2022,Jul,52.8
104,Myanmar,2022,Aug,49.9
104,Myanmar,2022,Sep,47.8
104,Myanmar,2022,Oct,53.2
104,Myanmar,2022,Nov,52.5
104,Myanmar,2022,Dec,39.5
104,Myanmar,2023,Jan,71.4
104,Myanmar,2023,Feb,100.4
104,Myanmar,2023,Mar,167.2
104,Myanmar,2023,Apr,160.7
104,Myanmar,2023,May,69.4
104,Myanmar,2023,Jun,136.1
104,Myanmar,2023,Jul,154.4
104,Myanmar,2023,Aug,141.5
104,Myanmar,2023,Sep,132.6
104,Myanmar,2023,Oct,141.6
104,Myanmar,2023,Nov,129.7
104,Myanmar,2023,Dec,129.6
104,Myanmar,2024,Jan,139.9
104,Myanmar,2024,Feb,120.7
104,Myanmar,2024,Mar,89.5
104,Myanmar,2024,Apr,85.4
104,Myanmar,2024,May,84.0
104,Myanmar,2024,Jun,82.2
104,Myanmar,2024,Jul,89.5
104,Myanmar,2024,Aug,73.6
104,Myanmar,2024,Sep,62.6
104,Myanmar,2024,Oct,71.7
104,Myanmar,2024,Nov,78.2
104,Myanmar,2024,Dec,85.9
104,Myanmar,2025,Jan,95.5
104,Myanmar,2025,Feb,87.0
104,Myanmar,2025,Mar,85.9
104,Myanmar,2025,Apr,77.1
104,Myanmar,2025,May,79.3
104,Myanmar,2025,Jun,75.3
104,Myanmar,2025,Jul,76.9
104,Myanmar,2025,Aug,76.9
104,Myanmar,2025,Sep,73.5
580,N.Mariana Islands,2015,Feb,42.9
580,N.Mariana Islands,2015,Mar,42.5
580,N.Mariana Islands,2015,Apr,40.5
580,N.Mariana Islands,2015,May,40.0
580,N.Mariana Islands,2015,Jun,38.3
580,N.Mariana Islands,2015,Jul,40.9
580,N.Mariana Islands,2015,Aug,30.0
580,N.Mariana Islands,2015,Sep,39.2
580,N.Mariana Islands,2015,Oct,39.5
580,N.Mariana Islands,2015,Nov,37.9
580,N.Mariana Islands,2015,Dec,41.1
580,N.Mariana Islands,2016,Jan,46.0
580,N.Mariana Islands,2016,Feb,47.3
580,N.Mariana Islands,2016,Mar,37.3
580,N.Mariana Islands,2016,Apr,35.4
580,N.Mariana Islands,2016,May,35.5
580,N.Mariana Islands,2016,Jun,41.5
580,N.Mariana Islands,2016,Jul,47.7
580,N.Mariana Islands,2016,Aug,49.0
580,N.Mariana Islands,2016,Sep,43.3
580,N.Mariana Islands,2016,Oct,41.9
580,N.Mariana Islands,2016,Nov,47.3
580,N.Mariana Islands,2016,Dec,58.6
580,N.Mariana Islands,2017,Jan,63.3
580,N.Mariana Islands,2017,Feb,57.3
580,N.Mariana Islands,2017,Mar,54.8
580,N.Mariana Islands,2017,Apr,52.4
580,N.Mariana Islands,2017,May,51.0
580,N.Mariana Islands,2017,Jun,55.1
580,N.Mariana Islands,2017,Jul,59.5
580,N.Mariana Islands,2017,Aug,61.0
580,N.Mariana Islands,2017,Sep,50.8
580,N.Mariana Islands,2017,Oct,49.0
580,N.Mariana Islands,2017,Nov,48.0
580,N.Mariana Islands,2017,Dec,57.3
580,N.Mariana Islands,2018,Jan,55.2
580,N.Mariana Islands,2018,Feb,53.0
580,N.Mariana Islands,2018,Mar,53.7
580,N.Mariana Islands,2018,Apr,49.2
580,N.Mariana Islands,2018,May,46.1
580,N.Mariana Islands,2018,Jun,47.3
580,N.Mariana Islands,2018,Jul,48.2
580,N.Mariana Islands,2018,Aug,56.6
580,N.Mariana Islands,2018,Sep,43.9
580,N.Mariana Islands,2018,Oct,32.1
580,N.Mariana Islands,2018,Nov,5.6
580,N.Mariana Islands,2018,Dec,26.8
580,N.Mariana Islands,2019,Jan,36.9
580,N.Mariana Islands,2019,Feb,38.0
580,N.Mariana Islands,2019,Mar,35.3
580,N.Mariana Islands,2019,Apr,39.7
580,N.Mariana Islands,2019,May,38.3
580,N.Mariana Islands,2019,Jun,42.1
580,N.Mariana Islands,2019,Jul,45.6
580,N.Mariana Islands,2019,Aug,47.5
580,N.Mariana Islands,2019,Sep,37.0
580,N.Mariana Islands,2019,Oct,34.7
580,N.Mariana Islands,2019,Nov,39.7
580,N.Mariana Islands,2019,Dec,52.3
580,N.Mariana Islands,2020,Jan,55.7
580,N.Mariana Islands,2020,Feb,26.7
580,N.Mariana Islands,2020,Mar,5.2
580,N.Mariana Islands,2020,Apr,0.0
580,N.Mariana Islands,2020,May,0.1
580,N.Mariana Islands,2020,Jun,0.2
580,N.Mariana Islands,2020,Jul,0.2
580,N.Mariana Islands,2020,Aug,0.1
580,N.Mariana Islands,2020,Sep,0.1
580,N.Mariana Islands,2020,Oct,0.1
580,N.Mariana Islands,2020,Nov,0.2
580,N.Mariana Islands,2020,Dec,0.2
580,N.Mariana Islands,2021,Jan,0.2
580,N.Mariana Islands,2021,Feb,0.2
580,N.Mariana Islands,2021,Mar,0.2
580,N.Mariana Islands,2021,Apr,0.3
580,N.Mariana Islands,2021,May,0.5
580,N.Mariana Islands,2021,Jun,0.6
580,N.Mariana Islands,2021,Jul,1.2
580,N.Mariana Islands,2021,Aug,0.6
580,N.Mariana Islands,2021,Sep,1.1
580,N.Mariana Islands,2021,Oct,3.0
580,N.Mariana Islands,2021,Nov,2.5
580,N.Mariana Islands,2021,Dec,2.4
580,N.Mariana Islands,2022,Jan,2.1
580,N.Mariana Islands,2022,Feb,4.2
580,N.Mariana Islands,2022,Mar,4.2
580,N.Mariana Islands,2022,Apr,5.6
580,N.Mariana Islands,2022,May,6.9
580,N.Mariana Islands,2022,Jun,10.5
580,N.Mariana Islands,2022,Jul,10.4
580,N.Mariana Islands,2022,Aug,9.7
580,N.Mariana Islands,2022,Sep,8.3
580,N.Mariana Islands,2022,Oct,10.9
580,N.Mariana Islands,2022,Nov,10.9
580,N.Mariana Islands,2022,Dec,12.9
580,N.Mariana Islands,2023,Jan,12.4
580,N.Mariana Islands,2023,Feb,14.9
580,N.Mariana Islands,2023,Mar,12.0
580,N.Mariana Islands,2023,Apr,13.4
580,N.Mariana Islands,2023,May,17.1
580,N.Mariana Islands,2023,Jun,21.3
580,N.Mariana Islands,2023,Jul,25.1
580,N.Mariana Islands,2023,Aug,24.1
580,N.Mariana Islands,2023,Sep,19.6
580,N.Mariana Islands,2023,Oct,19.7
580,N.Mariana Islands,2023,Nov,15.8
580,N.Mariana Islands,2023,Dec,20.1
580,N.Mariana Islands,2024,Jan,23.8
580,N.Mariana Islands,2024,Feb,23.2
580,N.Mariana Islands,2024,Mar,19.2
580,N.Mariana Islands,2024,Apr,19.6
580,N.Mariana Islands,2024,May,18.7
580,N.Mariana Islands,2024,Jun,19.7
580,N.Mariana Islands,2024,Jul,21.5
580,N.Mariana Islands,2024,Aug,21.6
580,N.Mariana Islands,2024,Sep,14.6
580,N.Mariana Islands,2024,Oct,15.2
580,N.Mariana Islands,2024,Nov,12.3
580,N.Mariana Islands,2024,Dec,19.6
580,N.Mariana Islands,2025,Jan,17.7
580,N.Mariana Islands,2025,Feb,15.8
580,N.Mariana Islands,2025,Mar,14.0
580,N.Mariana Islands,2025,Apr,11.9
580,N.Mariana Islands,2025,May,12.0
580,N.Mariana Islands,2025,Jun,7.9
580,N.Mariana Islands,2025,Jul,14.4
580,N.Mariana Islands,2025,Aug,12.7
580,N.Mariana Islands,2025,Sep,7.3
516,Namibia,2021,Jan,9.3
516,Namibia,2021,Feb,9.8
516,Namibia,2021,Mar,10.5
516,Namibia,2021,Apr,13.0
516,Namibia,2021,May,17.4
516,Namibia,2021,Jun,16.7
516,Namibia,2021,Jul,17.1
516,Namibia,2021,Aug,20.2
516,Namibia,2021,Sep,21.5
516,Namibia,2021,Oct,29.1
516,Namibia,2021,Nov,27.3
516,Namibia,2021,Dec,40.8
516,Namibia,2022,Jan,8.1
516,Namibia,2022,Feb,4.1
516,Namibia,2022,Mar,14.2
516,Namibia,2022,Apr,23.6
516,Namibia,2022,May,21.3
516,Namibia,2022,Jun,50.3
516,Namibia,2022,Jul,25.1
516,Namibia,2022,Aug,69.7
516,Namibia,2022,Sep,69.9
516,Namibia,2022,Oct,62.7
516,Namibia,2022,Nov,46.1
516,Namibia,2022,Dec,65.9
516,Namibia,2023,Jan,68.4
516,Namibia,2023,Feb,65.8
516,Namibia,2023,Mar,68.8
516,Namibia,2023,Apr,68.1
516,Namibia,2023,May,58.6
516,Namibia,2023,Jun,65.8
516,Namibia,2023,Jul,67.9
516,Namibia,2023,Aug,83.1
516,Namibia,2023,Sep,78.1
516,Namibia,2023,Oct,65.9
516,Namibia,2023,Nov,78.2
516,Namibia,2023,Dec,95.3
524,Nepal,2015,Feb,58.5
524,Nepal,2015,Mar,79.2
524,Nepal,2015,Apr,65.7
524,Nepal,2015,May,17.6
524,Nepal,2015,Jun,18.4
524,Nepal,2015,Jul,23.0
524,Nepal,2015,Aug,38.6
524,Nepal,2015,Sep,39.1
524,Nepal,2015,Oct,56.6
524,Nepal,2015,Nov,58.3
524,Nepal,2015,Dec,45.5
524,Nepal,2016,Jan,42.2
524,Nepal,2016,Feb,60.8
524,Nepal,2016,Mar,76.4
524,Nepal,2016,Apr,60.2
524,Nepal,2016,May,46.7
524,Nepal,2016,Jun,38.9
524,Nepal,2016,Jul,48.1
524,Nepal,2016,Aug,66.3
524,Nepal,2016,Sep,74.7
524,Nepal,2016,Oct,89.3
524,Nepal,2016,Nov,73.0
524,Nepal,2016,Dec,76.4
524,Nepal,2017,Jan,62.6
524,Nepal,2017,Feb,84.1
524,Nepal,2017,Mar,106.3
524,Nepal,2017,Apr,88.6
524,Nepal,2017,May,62.8
524,Nepal,2017,Jun,56.0
524,Nepal,2017,Jul,42.2
524,Nepal,2017,Aug,73.8
524,Nepal,2017,Sep,68.6
524,Nepal,2017,Oct,112.5
524,Nepal,2017,Nov,99.8
524,Nepal,2017,Dec,83.0
524,Nepal,2018,Jan,73.2
524,Nepal,2018,Feb,89.5
524,Nepal,2018,Mar,124.7
524,Nepal,2018,Apr,98.7
524,Nepal,2018,May,68.8
524,Nepal,2018,Jun,65.2
524,Nepal,2018,Jul,73.3
524,Nepal,2018,Aug,87.7
524,Nepal,2018,Sep,91.9
524,Nepal,2018,Oct,130.7
524,Nepal,2018,Nov,147.9
524,Nepal,2018,Dec,121.6
524,Nepal,2019,Jan,81.3
524,Nepal,2019,Feb,102.4
524,Nepal,2019,Mar,127.4
524,Nepal,2019,Apr,109.4
524,Nepal,2019,May,78.3
524,Nepal,2019,Jun,74.9
524,Nepal,2019,Jul,70.9
524,Nepal,2019,Aug,94.7
524,Nepal,2019,Sep,92.6
524,Nepal,2019,Oct,134.1
524,Nepal,2019,Nov,130.3
524,Nepal,2019,Dec,100.9
524,Nepal,2020,Jan,79.7
524,Nepal,2020,Feb,98.2
524,Nepal,2020,Mar,42.8
524,Nepal,2020,Apr,0.0
524,Nepal,2020,May,0.0
524,Nepal,2020,Jun,0.1
524,Nepal,2020,Jul,0.2
524,Nepal,2020,Aug,0.3
524,Nepal,2020,Sep,0.6
524,Nepal,2020,Oct,2.0
524,Nepal,2020,Nov,2.0
524,Nepal,2020,Dec,4.2
524,Nepal,2021,Jan,8.9
524,Nepal,2021,Feb,9.1
524,Nepal,2021,Mar,15.0
524,Nepal,2021,Apr,22.5
524,Nepal,2021,May,1.5
524,Nepal,2021,Jun,1.1
524,Nepal,2021,Jul,3.0
524,Nepal,2021,Aug,5.9
524,Nepal,2021,Sep,9.9
524,Nepal,2021,Oct,23.3
524,Nepal,2021,Nov,26.1
524,Nepal,2021,Dec,23.6
524,Nepal,2022,Jan,17.0
524,Nepal,2022,Feb,19.8
524,Nepal,2022,Mar,42.0
524,Nepal,2022,Apr,61.6
524,Nepal,2022,May,53.6
524,Nepal,2022,Jun,47.0
524,Nepal,2022,Jul,44.5
524,Nepal,2022,Aug,41.3
524,Nepal,2022,Sep,58.3
524,Nepal,2022,Oct,88.6
524,Nepal,2022,Nov,72.7
524,Nepal,2022,Dec,67.9
524,Nepal,2023,Jan,55.1
524,Nepal,2023,Feb,73.3
524,Nepal,2023,Mar,99.4
524,Nepal,2023,Apr,98.8
524,Nepal,2023,May,77.7
524,Nepal,2023,Jun,72.3
524,Nepal,2023,Jul,57.7
524,Nepal,2023,Aug,67.2
524,Nepal,2023,Sep,91.0
524,Nepal,2023,Oct,117.3
524,Nepal,2023,Nov,108.6
524,Nepal,2023,Dec,96.6
524,Nepal,2024,Jan,79.1
524,Nepal,2024,Feb,97.4
524,Nepal,2024,Mar,128.2
524,Nepal,2024,Apr,111.4
524,Nepal,2024,May,90.2
524,Nepal,2024,Jun,76.7
524,Nepal,2024,Jul,64.6
524,Nepal,2024,Aug,72.7
524,Nepal,2024,Sep,96.3
524,Nepal,2024,Oct,124.4
524,Nepal,2024,Nov,114.5
524,Nepal,2024,Dec,92.0
524,Nepal,2025,Jan,80.0
524,Nepal,2025,Feb,96.9
524,Nepal,2025,Mar,121.7
524,Nepal,2025,Apr,116.5
524,Nepal,2025,May,86.2
524,Nepal,2025,Jun,76.4
524,Nepal,2025,Jul,70.2
524,Nepal,2025,Aug,88.7
524,Nepal,2025,Sep,78.7
528,Netherlands,2015,Feb,830.0
528,Netherlands,2015,Mar,996.0
528,Netherlands,2015,Apr,1549.0
528,Netherlands,2015,May,1494.0
528,Netherlands,2015,Jun,1387.0
528,Netherlands,2015,Jul,1684.0
528,Netherlands,2015,Aug,1750.0
528,Netherlands,2015,Sep,1310.0
528,Netherlands,2015,Oct,1354.0
528,Netherlands,2015,Nov,1041.0
528,Netherlands,2015,Dec,849.0
528,Netherlands,2016,Jan,865.0
528,Netherlands,2016,Feb,948.0
528,Netherlands,2016,Mar,1220.0
528,Netherlands,2016,Apr,1439.0
528,Netherlands,2016,May,1637.0
528,Netherlands,2016,Jun,1348.0
528,Netherlands,2016,Jul,1730.0
528,Netherlands,2016,Aug,1747.0
528,Netherlands,2016,Sep,1406.0
528,Netherlands,2016,Oct,1483.0
528,Netherlands,2016,Nov,1073.0
528,Netherlands,2016,Dec,932.0
528,Netherlands,2017,Jan,953.0
528,Netherlands,2017,Feb,988.0
528,Netherlands,2017,Mar,1226.0
528,Netherlands,2017,Apr,1910.0
